sample	target	ratio
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006283_P001_d__s_C_006283_N002_d/facets/s_C_006283_P001_d__s_C_006283_N002_d/s_C_006283_P001_d__s_C_006283_N002_d.snp_pileup.gz	18	1.03631010794897
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006283_P001_d__s_C_006283_N002_d/facets/s_C_006283_P001_d__s_C_006283_N002_d/s_C_006283_P001_d__s_C_006283_N002_d.snp_pileup.gz	19	0.961764705882353
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006283_P001_d__s_C_006283_N002_d/facets/s_C_006283_P001_d__s_C_006283_N002_d/s_C_006283_P001_d__s_C_006283_N002_d.snp_pileup.gz	20	0.983382209188661
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006283_P001_d__s_C_006283_N002_d/facets/s_C_006283_P001_d__s_C_006283_N002_d/s_C_006283_P001_d__s_C_006283_N002_d.snp_pileup.gz	21	0.963761018609207
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006283_P001_d__s_C_006283_N002_d/facets/s_C_006283_P001_d__s_C_006283_N002_d/s_C_006283_P001_d__s_C_006283_N002_d.snp_pileup.gz	22	0.948090107737512
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006283_P001_d__s_C_006283_N002_d/facets/s_C_006283_P001_d__s_C_006283_N002_d/s_C_006283_P001_d__s_C_006283_N002_d.snp_pileup.gz	23	0.654936461388074
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006283_P001_d__s_C_006283_N002_d/facets/s_C_006283_P001_d__s_C_006283_N002_d/s_C_006283_P001_d__s_C_006283_N002_d.snp_pileup.gz	24	0.489715964740451
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	1	1.04111111111111
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	2	1.01773835920177
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	3	1.05882352941176
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	4	1.07427937915743
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	5	0.961283185840708
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	6	1.04666666666667
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	7	0.976718403547672
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	8	0.955752212389381
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	9	0.993348115299335
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	10	1.00554323725055
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	11	1.15222222222222
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	12	1.01222222222222
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	13	0.932447397563677
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	14	1.00332963374029
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	15	0.957871396895787
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	16	0.966814159292035
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	17	1.03218645948946
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	18	1.02552719200888
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	19	0.928097345132743
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	20	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	21	1.03440621531632
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	22	0.908185840707965
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	23	0.623893805309734
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006288_M001_d__s_C_006288_N003_d/facets/s_C_006288_M001_d__s_C_006288_N003_d/s_C_006288_M001_d__s_C_006288_N003_d.snp_pileup.gz	24	0.522702104097453
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	1	1.06896551724138
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	2	0.941904761904762
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	3	1.03148854961832
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	4	1.00286259541985
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	5	0.968511450381679
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	6	1.12559923298178
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	7	0.983794089609152
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	8	0.964761904761905
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	9	0.980916030534351
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	10	0.999045801526718
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	11	1.03352490421456
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	12	1.03250478011472
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	13	0.936129647283127
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	14	1.11877394636015
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	15	0.931297709923664
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	16	0.987607244995234
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	17	1.04971319311663
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	18	1.01338432122371
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	19	0.993326978074357
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	20	0.962821734985701
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	21	0.987607244995234
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	22	0.928503336510963
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	23	0.657142857142857
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006290_P001_d__s_C_006290_N002_d/facets/s_C_006290_P001_d__s_C_006290_N002_d/s_C_006290_P001_d__s_C_006290_N002_d.snp_pileup.gz	24	0.571973307912297
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	1	1.03111858704794
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	2	1.03691275167785
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	3	1.02013422818792
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	4	1.04941373534338
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	5	1.00922818791946
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	6	1.20437342304458
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	7	0.912133891213389
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	8	0.979899497487437
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	9	0.974036850921273
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	10	0.930602006688963
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	11	1.07142857142857
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	12	1.00923593618808
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	13	0.982426778242678
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	14	0.985774058577406
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	15	0.922240802675585
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	16	0.923849372384937
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	17	0.977405857740586
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	18	0.985774058577406
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	19	0.948953974895397
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	20	0.989121338912134
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	21	0.890376569037657
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	22	0.870725604670559
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	23	0.697247706422018
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006291_P002_d__s_C_006291_N003_d/facets/s_C_006291_P002_d__s_C_006291_N003_d/s_C_006291_P002_d__s_C_006291_N003_d.snp_pileup.gz	24	0.435146443514644
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	1	1.06744186046512
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	2	1.01618497109827
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	3	1.05164319248826
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	4	1.0728323699422
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	5	0.997687861271676
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	6	1.13286713286713
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	7	0.936416184971098
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	8	0.944508670520231
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	9	1.02312138728324
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	10	0.96662830840046
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	11	1.05614035087719
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	12	1.03837209302326
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	13	1.04872389791183
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	14	1.03480278422274
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	15	0.969942196531792
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	16	0.940092165898618
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	17	1.02797202797203
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	18	0.976958525345622
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	19	0.952981651376147
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	20	0.976958525345622
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006293_M001_d__s_C_006293_N002_d/facets/s_C_006293_M001_d__s_C_006293_N002_d/s_C_006293_M001_d__s_C_006293_N002_d.snp_pileup.gz	21	1.00696055684455
